,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/7/2006 19:21:34
,     Stop Time: ~1/7/2006 20:21:34


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Counter/Animal ID, Dq7_H, Dq7_S, Dq8_H, Dq8_S, Dq9_H, Dq9_S, Dq10_S, Dq10_H, , , , ,
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,

Total Counts,19.00,2255.00,9.00,4811.00,18.00,1382.00,4045.00,21.00,0.00,0.00,0.00,0.00,

 19:47:35
Interval Count,0.00,83.00,0.00,125.00,0.00,0.00,86.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,19.00,2338.00,9.00,4936.00,18.00,1382.00,4131.00,21.00,0.00,0.00,0.00,0.00,

 19:48:05
Interval Count,0.00,19.00,0.00,0.00,0.00,0.00,129.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,19.00,2357.00,9.00,4936.00,18.00,1382.00,4260.00,21.00,0.00,0.00,0.00,0.00,

 19:48:35
Interval Count,0.00,57.00,0.00,0.00,0.00,0.00,92.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,19.00,2414.00,9.00,4936.00,18.00,1382.00,4352.00,21.00,0.00,0.00,0.00,0.00,

 19:49:05
Interval Count,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,28.00,2414.00,9.00,4936.00,18.00,1382.00,4352.00,21.00,0.00,0.00,0.00,0.00,

 19:49:35
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,28.00,2414.00,9.00,4936.00,18.00,1382.00,4352.00,21.00,0.00,0.00,0.00,0.00,

 19:50:05
Interval Count,0.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,28.00,2443.00,9.00,4936.00,18.00,1382.00,4352.00,21.00,0.00,0.00,0.00,0.00,

 19:50:35
Interval Count,0.00,33.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,28.00,2476.00,9.00,5036.00,18.00,1382.00,4352.00,21.00,0.00,0.00,0.00,0.00,

 19:51:05
Interval Count,0.00,106.00,4.00,61.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,28.00,2582.00,13.00,5097.00,18.00,1382.00,4352.00,21.00,0.00,0.00,0.00,0.00,

 19:51:35
Interval Count,0.00,13.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,28.00,2595.00,13.00,5097.00,18.00,1382.00,4371.00,21.00,0.00,0.00,0.00,0.00,

 19:52:05
Interval Count,1.00,0.00,0.00,0.00,8.00,0.00,187.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2595.00,13.00,5097.00,26.00,1382.00,4558.00,21.00,0.00,0.00,0.00,0.00,

 19:52:35
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2595.00,13.00,5097.00,26.00,1382.00,4577.00,21.00,0.00,0.00,0.00,0.00,

 19:53:05
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2595.00,13.00,5097.00,26.00,1382.00,4577.00,21.00,0.00,0.00,0.00,0.00,

 19:53:35
Interval Count,0.00,0.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2595.00,13.00,5145.00,26.00,1382.00,4577.00,21.00,0.00,0.00,0.00,0.00,

 19:54:05
Interval Count,0.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2595.00,13.00,5173.00,26.00,1382.00,4577.00,21.00,0.00,0.00,0.00,0.00,

 19:54:35
Interval Count,0.00,0.00,1.00,240.00,0.00,113.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2595.00,14.00,5413.00,26.00,1495.00,4577.00,21.00,0.00,0.00,0.00,0.00,

 19:55:05
Interval Count,0.00,0.00,0.00,241.00,0.00,83.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2595.00,14.00,5654.00,26.00,1578.00,4577.00,21.00,0.00,0.00,0.00,0.00,

 19:55:35
Interval Count,0.00,0.00,0.00,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2595.00,14.00,5894.00,26.00,1578.00,4577.00,21.00,0.00,0.00,0.00,0.00,

 19:56:06
Interval Count,0.00,37.00,0.00,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2632.00,14.00,6134.00,26.00,1578.00,4577.00,21.00,0.00,0.00,0.00,0.00,

 19:56:35
Interval Count,0.00,14.00,1.00,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2646.00,15.00,6374.00,26.00,1578.00,4577.00,21.00,0.00,0.00,0.00,0.00,

 19:57:05
Interval Count,0.00,68.00,0.00,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2714.00,15.00,6614.00,26.00,1578.00,4577.00,21.00,0.00,0.00,0.00,0.00,

 19:57:35
Interval Count,0.00,39.00,0.00,241.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2753.00,15.00,6855.00,26.00,1578.00,4577.00,21.00,0.00,0.00,0.00,0.00,

 19:58:06
Interval Count,0.00,28.00,0.00,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2781.00,15.00,7095.00,26.00,1578.00,4577.00,21.00,0.00,0.00,0.00,0.00,

 19:58:35
Interval Count,0.00,57.00,0.00,240.00,0.00,0.00,190.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2838.00,15.00,7335.00,26.00,1578.00,4767.00,21.00,0.00,0.00,0.00,0.00,

 19:59:05
Interval Count,0.00,0.00,0.00,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2838.00,15.00,7575.00,26.00,1578.00,4767.00,21.00,0.00,0.00,0.00,0.00,

 19:59:36
Interval Count,0.00,0.00,0.00,240.00,0.00,0.00,93.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2838.00,15.00,7815.00,26.00,1578.00,4860.00,21.00,0.00,0.00,0.00,0.00,

 20:00:06
Interval Count,0.00,0.00,0.00,240.00,0.00,0.00,94.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2838.00,15.00,8055.00,26.00,1578.00,4954.00,21.00,0.00,0.00,0.00,0.00,

 20:00:36
Interval Count,0.00,0.00,0.00,240.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2838.00,15.00,8295.00,26.00,1578.00,4974.00,21.00,0.00,0.00,0.00,0.00,

 20:01:05
