,Activity Wheel Software from Lafayette Instrument Company.,,,,,,,,,,,
,Version 10.2.2966.20953,,,,,,,,,,,
,Experiment Setup:,,,,,,,,,,,
,Connected Hardware:,,,,,,,,,,,
,,USB Interface REV 1 [1],,,,,,,,,,
,     Experiment Name: SaccharinPrefG2W2,,,,,,,,,,,
,     Experiment Length: 1 Hour,,,,,,,,,,,
,     Download Interval(Active Cycle): 30 Seconds,,,,,,,,,,,
,     Date Format: M/d/yyyy,,,,,,,,,,,
,     Time Format: H:mm:ss,,,,,,,,,,,
,     Start Time: 10/16/2017 10:55:03,,,,,,,,,,,
,     Stop Time: ~10/16/2017 11:55:03,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12
Counter/Animal ID, Ri7_H, Ri7_S, Ri8_H, Ri8_S, Vi7_H, Vi7_S, Vi8_H, Vi8_S, Di5_H, Di5_S, Di6_H, Di6_S
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat
,,,,,,,,,,,,
,,,,,,,,,,,,
 10/16/2017 10:55:03,,,,,,,,,,,,
 11:33:05,,,,,,,,,,,,
Interval Count,0,7,0,26,0,0,0,84,0,0,0,0
Total Counts,34,2429,14,3530,3523,2150,35,2227,166,699,69,4349
,,,,,,,,,,,,
 11:33:35,,,,,,,,,,,,
Interval Count,0,0,1,47,0,0,0,0,0,0,0,1
Total Counts,34,2429,15,3577,3523,2150,35,2227,166,699,69,4350
,,,,,,,,,,,,
 11:34:05,,,,,,,,,,,,
Interval Count,0,0,0,8,0,9,0,0,1,0,0,0
Total Counts,34,2429,15,3585,3523,2159,35,2227,167,699,69,4350
,,,,,,,,,,,,
 11:34:35,,,,,,,,,,,,
Interval Count,1,0,0,0,0,0,0,0,0,0,0,0
Total Counts,35,2429,15,3585,3523,2159,35,2227,167,699,69,4350
,,,,,,,,,,,,
 11:35:05,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,35,2429,15,3585,3523,2159,35,2227,167,699,69,4350
,,,,,,,,,,,,
 11:35:35,,,,,,,,,,,,
Interval Count,0,0,0,31,0,0,0,0,0,0,0,0
Total Counts,35,2429,15,3616,3523,2159,35,2227,167,699,69,4350
,,,,,,,,,,,,
 11:36:05,,,,,,,,,,,,
Interval Count,3,49,0,0,0,0,0,0,0,0,0,0
Total Counts,38,2478,15,3616,3523,2159,35,2227,167,699,69,4350
,,,,,,,,,,,,
 11:36:35,,,,,,,,,,,,
Interval Count,0,12,0,0,0,0,0,0,0,0,0,0
Total Counts,38,2490,15,3616,3523,2159,35,2227,167,699,69,4350
,,,,,,,,,,,,
 11:37:05,,,,,,,,,,,,
Interval Count,0,9,0,0,0,0,0,0,0,0,0,0
Total Counts,38,2499,15,3616,3523,2159,35,2227,167,699,69,4350
,,,,,,,,,,,,
 11:37:35,,,,,,,,,,,,
Interval Count,0,0,0,2,0,0,0,0,0,0,1,0
Total Counts,38,2499,15,3618,3523,2159,35,2227,167,699,70,4350
,,,,,,,,,,,,
 11:38:05,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,38,2499,15,3618,3523,2159,35,2227,167,699,70,4350
,,,,,,,,,,,,
 11:38:35,,,,,,,,,,,,
Interval Count,0,0,0,0,1,0,0,0,0,0,0,0
Total Counts,38,2499,15,3618,3524,2159,35,2227,167,699,70,4350
,,,,,,,,,,,,
 11:39:05,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,3,0,0,69,0,0
Total Counts,38,2499,15,3618,3524,2159,38,2227,167,768,70,4350
,,,,,,,,,,,,
 11:39:35,,,,,,,,,,,,
Interval Count,0,51,0,0,0,0,0,0,0,27,0,0
Total Counts,38,2550,15,3618,3524,2159,38,2227,167,795,70,4350
,,,,,,,,,,,,
 11:40:05,,,,,,,,,,,,
Interval Count,0,0,1,0,0,0,0,0,0,0,0,0
Total Counts,38,2550,16,3618,3524,2159,38,2227,167,795,70,4350
,,,,,,,,,,,,
 11:40:35,,,,,,,,,,,,
Interval Count,0,0,0,68,0,0,0,0,2,0,0,0
Total Counts,38,2550,16,3686,3524,2159,38,2227,169,795,70,4350
,,,,,,,,,,,,
 11:41:05,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,38,2550,16,3686,3524,2159,38,2227,169,795,70,4350
,,,,,,,,,,,,
 11:41:35,,,,,,,,,,,,
Interval Count,0,0,1,1,0,0,0,0,0,0,0,0
Total Counts,38,2550,17,3687,3524,2159,38,2227,169,795,70,4350
,,,,,,,,,,,,
 11:42:05,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,38,2550,17,3687,3524,2159,38,2227,169,795,70,4350
,,,,,,,,,,,,
 11:42:35,,,,,,,,,,,,
Interval Count,0,0,0,1,0,2,0,0,3,16,0,0
Total Counts,38,2550,17,3688,3524,2161,38,2227,172,811,70,4350
,,,,,,,,,,,,
 11:43:05,,,,,,,,,,,,
Interval Count,0,16,0,0,0,4,2,0,0,54,0,0
Total Counts,38,2566,17,3688,3524,2165,40,2227,172,865,70,4350
,,,,,,,,,,,,
 11:43:35,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,43,0,0
Total Counts,38,2566,17,3688,3524,2165,40,2227,172,908,70,4350
,,,,,,,,,,,,
 11:44:05,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,6,0,0,0
Total Counts,38,2566,17,3688,3524,2165,40,2227,178,908,70,4350
,,,,,,,,,,,,
