geneSet	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
RCGCANGCGY_NRF1_Q6	http://www.broadinstitute.org/gsea/msigdb/cards/RCGCANGCGY_NRF1_Q6	0.2655141517995023	1.422393640524416	0	0.08324786377174921	1148	./Project_wg_result1568401860_GSEA/RCGCANGCGY_NRF1_Q6.png	325	98053;13433;17120;51796;108888;224903;230935;16646;22282;66645;16574;17192;22186;56463;74019;12330;22668;108124;70248;58233;28126;224902;22273;75956;12465;16151;20637;12462;67184;56397;54214;23856;22594;245038;170767;13198;24068;11737;100929;16582;19246;233863;67628;11465;74895;14030;11652;16201;21761;81845;66700;108121;20183;14281;15502;238247;21767;71810;76816;73830;18541;27967;66172;67382;75695;228608;74097;18746;27966;381678;53890;22185;69683;209773;66993;233900;14227;14312;56095;13669;76265;67433;71901;71900;70103;108067;53325;73473;50932;19231;17257;56321;68188;18148;68671;11651;16572;15510;227715;108086;68953;70350;103733;13430;12408;70767;11769;17188;66834;56086;68339;98258;56459;107686;19359;223870;329251;269881;20591;66354;71752;57373;224727;66366;66711;56191;58230;103768;19727;72047;272027;26400;232286;77407;112406;19045;319601;52132;66368;56289;26396;17762;71702;230674;12648;53817;22158;18044;12799;51812;71957;17931;18226;269116;56709;50907;109689;66973;14450;23879;276770;75607;75613;75430;19731;26395;72650;14534;16650;19042;69833;72552;18146;70428;16569;217732;70625;19184;244219;664799;75565;18452;109331;23939;28295;78294;12017;19730;238330;27397;56364;67870;16728;70829;83796;66152;17083;69171;13660;16570;103694;11844;19765;216963;14784;231872;13001;233871;18143;330171;216443;26431;12631;319651;57750;11419;66475;100732;230721;76813;22642;233073;108037;11845;245841;216363;72654;11767;26385;19085;56018;69837;12395;67619;50709;52040;94184;75284;17217;14977;20416;84585;12724;67869;18715;66043;69047;75660;20587;67474;107734;233905;27406;72899;78689;83945;21927;23970;29809;208194;68943;94275;26441;74157;84704;16559;11461;170833;233204;27756;239706;66383;20815;67290;78246;11949;72590;72960;21849;64050;78323;66797;109857;50708;17274;18451;18822;66220;68833;21648;27078;27416;73739;16568;54130;75580;27096;216869;226841;68936;19047;106504;12292;227298;229279;67702;100503185;19087;19088;381802;226982;72567;218811;234577;26403;75732;94246;57440;81840;232987;13205;231803;26433;27425;75620	2810006K23Rik;3110040N11Rik;Aatf;Abcc5;Abcf3;Acot13;Actb;Actg1;Actr1a;Aimp2;Akip1;Akt1;Akt2;Anapc15;Anp32a;Anp32b;Ap1m1;Ap1s1;Arf5;Arf6;Arid4a;Arid4b;Armc6;Arrb1;Arrb2;Asic1;Atad3a;Atp2c2;Atp5c1;Atp5d;Atp5l;Atxn2l;B9d1;B9d2;Bag1;Bag6;Banp;Basp1;Bcdin3d;Bclaf1;Brd2;Brd3;Btbd8;Cacna1s;Canx;Cbr1;Cbr3;Cby1;Ccdc12;Ccdc127;Ccdc181;Ccdc88c;Ccdc93;Ccdc97;Cct3;Cct5;Cdc5l;Cfl1;Chd1;Cherp;Chmp2a;Chmp3;Cipc;Clcn2;Cmtr1;Cnp;Cnppd1;Cntnap2;Cpne2;Csnk2b;Ctcfl;D10Jhu81e;Dazap1;Dclk3;Ddit3;Ddx39b;Ddx3x;Ddx42;Dennd2a;Dido1;Dnaja1;Dnaja3;Dnaja4;Dnajb12;Dnajc11;Dnm2;Dnmt1;Dynlt1b;Egln2;Ehd1;Ehd3;Eif2b3;Eif3a;Eif3k;Eif5a;Eif5b;Emc10;Enoph1;Ergic3;Ewsr1;Exog;Exosc2;Fam219a;Fam219b;Fkbp2;Fos;Ftsj3;Fxr2;Gart;Git1;Git2;Golga4;Gpank1;Grb2;Grk6;Gtf2f1;Gtf3c1;Gtf3c2;Hist1h1c;Hist1h1e;Hnrnpa3;Hook2;Hsdl1;Hspd1;Ikbkg;Ilf3;Ints11;Iqcd;Irf2bpl;Iscu;Iws1;Kat2a;Kctd10;Kdm4a;Kdm5c;Kif17;Kif3a;Kif3b;Kif3c;Kif5a;Kif5c;Kifc3;Kpna1;Kpna6;Kxd1;L1cam;Lin37;Lsm2;Macrod2;Mad1l1;Maged1;Map2k1;Map2k2;Map2k7;Map3k10;Map3k11;Mapk7;Mapre3;Mapt;Mars;Maz;Mbd3;Mcm4;Mcrs1;Mecp2;Med11;Med25;Med26;Mepce;Mettl22;Mink1;Morf4l1;Morf4l2;Mrpl17;Mrpl30;Mrps18b;Naa35;Napa;Ndufa13;Nfasc;Nfya;Nob1;Nop16;Npas2;Npdc1;Npm1;Nup62;P4ha1;P4ha2;Pabpc4;Pacsin2;Paip2;Pcgf1;Pcnt;Pcyt2;Pdcl3;Pdxdc1;Phf23;Pim2;Pink1;Pkm;Plod1;Plod3;Polr2f;Polr2h;Polr3b;Pop7;Ppm1a;Ppme1;Ppp1ca;Ppp1cc;Ppp1r10;Ppp1r12a;Ppp1r12b;Preb;Prkar1b;Prkar2a;Prkar2b;Prpf3;Psma4;Psmc5;Pspc1;Ptma;Ptpn1;Rab35;Rab3ip;Rab8a;Rabgap1l;Rad23b;Ralbp1;Ralgds;Ranbp3;Rassf1;Retreg2;Rfxank;Rfxap;Rgl1;Rilpl1;Rnf123;Rnf149;Rnf20;Rnf216;Rnf40;Rnf8;Rps23;Rps27a;Rrp9;Rtca;Runx1t1;Rxrg;Sae1;Safb;Safb2;Sart3;Sbds;Sdccag8;Sec24c;Senp1;Set;Sf1;Sgf29;Shc1;Shmt2;Slc39a7;Smarcb1;Smarcd2;Smarcd3;Smim11;Smox;Snap29;Snd1;Snrnp70;Snrpd2;Snurf;Snw1;Sorcs2;Sra1;Srpk1;Srrm1;Srrm2;Stard10;Stk38;Sympk;Tbc1d17;Tex264;Tmed1;Tmed4;Tmem106b;Tmf1;Tnfaip1;Top1mt;Traf3ip1;Trappc3;Trim28;Tro;Tsen2;Tsen54;Tstd2;Tubg1;Tubg2;Tulp3;Txndc9;Tyw1;U2af1;U2af1l4;U2af2;Uba52;Uqcr10;Uqcrc1;Usf2;Usp37;Vash2;Wdr12;Wnk2;Xrcc1;Yeats4;Zbtb17;Zbtb4;Zcwpw1;Zdhhc12;Zfp646;Zfp653;Zfp668;Zmym3;Znhit1
SP1_Q6_01	http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6_01	0.2905797059509097	1.4299626522600606	0.0016694490790159448	0.08371827211863042	352	./Project_wg_result1568401860_GSEA/SP1_Q6_01.png	100	66656;66556;70333;269682;12539;80288;245038;18627;11737;19246;16796;67628;16332;14232;54196;18738;66993;12315;232337;14457;12055;16825;12224;78891;14248;14282;71764;111173;68671;17188;26412;223870;269881;226154;57376;240514;12314;215690;18739;81601;26400;77407;15469;56273;70314;108083;235604;238988;11803;75613;353047;14534;237781;227541;66411;23939;11804;217692;27373;83796;84653;17913;26939;11565;14784;65970;12569;108037;56513;230857;14020;66056;20511;233887;233890;121021;94219;64075;16765;80281;68626;224814;94352;231093;78246;230809;328778;69186;21849;22323;21346;21345;22317;215303;21853;27416;16598;52163;16709;70584	Abcc10;Abcc5;Adssl1;Agbl5;Anp32a;Anp32b;Aplp1;Aplp2;Bcl7c;Bcl9l;C2cd2l;Calm2;Calm3;Camk1;Camk1d;Camk1g;Camkv;Ccdc85b;Cd3eap;Cdc37;Cdk5r1;Cnnm2;Csnk1e;Cspg4;Cttnbp2nl;Dclk3;Drap1;Ece1;Eef1d;Elac2;Erc1;Erc2;Evi5;Fkbp8;Flii;Fosb;Gas7;Golga3;Grb2;Hes7;Inppl1;Kat2a;Kat5;Klf2;Klf5;Ktn1;Lasp1;Ldb1;Lima1;Loxl2;Lzts2;Map2k7;Map3k10;Map4k2;Mapk7;Maz;Med25;Mief2;Myo1c;Nav1;Pabpn1;Pak4;Pard6a;Pcyt2;Pdik1l;Per2;Pex14;Phf23;Pip4k2b;Pitpna;Pitpnm1;Plekhm1;Polr3e;Prmt1;Ptpn1;Rab26;Rab35;Rabep2;Scyl1;Senp1;Shmt2;Sipa1l1;Slc1a2;Smarcd2;Smarcd3;Smarce1;Smoc1;Stmn1;Tagln;Tagln2;Tbcb;Timeless;Tmem256;Trim28;Vamp1;Vasp;Zfp524;Zfp553;Zfp637;Zfp768
CP2_01	http://www.broadinstitute.org/gsea/msigdb/cards/CP2_01	0.28808775384711155	1.426720848069376	0	0.08400821644308887	350	./Project_wg_result1568401860_GSEA/CP2_01.png	116	20586;16574;54645;22668;13191;228140;20610;21873;67155;14030;78266;16785;18040;207777;50780;20681;228608;104394;107932;12815;12315;14227;15184;11790;16562;16572;12827;329251;21923;104416;16012;19654;12314;54524;26442;384071;17240;20340;381979;18481;17931;11426;12831;17754;75613;67040;16560;19042;232370;71458;66830;240057;18810;226823;79221;74022;13518;106931;71978;22156;11910;57278;11845;244058;67792;20665;109624;18479;67803;75770;208727;26562;268935;433182;103284;22295;78829;14555;14816;333433;29867;319211;19395;54338;20907;22317;17274;94214;17755;21853;11973;21872;12305;329628;13205;268445;13807;14683;269523;53313;18111;57754;18858;19043;192652;56013;20541;68427;232813;16997;16779;231798;12561;13170;12824;12560	Ankrd13b;Arf6;Atf3;Atp2a3;Atp6v1e1;Bap1;Bcam;Bcor;Brsk1;Brsk2;Cabp1;Cald1;Calm2;Calm3;Cdh23;Cdh3;Cdh4;Cend1;Chd4;Clstn3;Col11a2;Col2a1;Col4a2;Col5a1;Dbp;Dctn1;Ddr1;Ddx17;Ddx3x;Dst;E2f4;Eno1b;Eno2;Ewsr1;Fat4;Fkbp2;Glg1;Glyr1;Gnas;Gpd1;Gpd1l;Gripap1;Grm1;Hdac4;Hdac5;Hdac9;Igfbp6;Kctd1;Kctd3;Kif1a;Kif1c;Kif5a;Kif5c;Lamb2;Limd2;Lrch4;Ltbp2;Macf1;Map1a;Map1b;Mdfi;Med25;Nacc1;Ncdn;Nefm;Nnat;Nol4;Pak1;Pak3;Plec;Pmp22;Ppm1a;Ppm1b;Ppp1r12a;Ppp1r12b;Ppp2r2a;Psma5;Rab8a;Rasgrp2;Rbm6;Rgma;Rgs3;Rgs8;Rpsa;Scube3;Sf1;Shisa7;Slc23a2;Slc25a34;Slc39a13;Slc8a1;Smarca2;Smarca4;Smox;Sox10;Sox8;Speg;Spock2;Srcin1;Stx1a;Sumo3;Syngap1;Syt6;Timeless;Tjp1;Tjp2;Tnc;Tnks1bp1;Tsc22d4;Tspoap1;Tuft1;Vamp1;Vcp;Wdr81;Zc3h10;Zfp687
MYC_Q2	http://www.broadinstitute.org/gsea/msigdb/cards/MYC_Q2	0.29598539805697094	1.3920310173418473	0.003215434078431778	0.0884926340000245	245	./Project_wg_result1568401860_GSEA/MYC_Q2.png	79	108888;18221;226169;225896;22608;66870;80288;19934;269587;26379;107932;194401;13669;13016;18637;78891;56454;11717;71764;214162;13822;12827;16828;19165;54524;15444;99480;19280;381319;56350;26894;360213;12831;75705;64383;22359;22258;101867;18813;11565;16870;69116;71989;230673;12631;230721;11637;108037;170768;57780;72522;69072;108946;94219;16765;319154;22295;13017;14555;333433;171580;21346;98956;218832;107227;16918;56449;64540;74760;229279;329628;59095;15461;18991;22390;270198;140500;54343;230700	Acap3;Adssl1;Ak2;Aldh18a1;Ampd3;Arl3;Atad3a;Atf7ip;Atxn7l2;Batf3;Bcl9l;C2cd2l;Cdh23;Cfl1;Chd4;Cnnm2;Col4a2;Col5a1;Cops7a;Ctbp1;Ctbp2;Dnttip2;Ebna1bp2;Eif3a;Eif4b;Epb41;Epb41l2;Esrra;Fat4;Foxj3;Fxyd6;Fxyd7;Gpd1;Gpd1l;Hist2h3b;Hnrnpa3;Hpca;Hras;Ipo13;Kmt2a;Ldha;Lhx2;Macrod1;Mical1;Mical3;Mycl;Nat10;Nudc;Pa2g4;Pabpc4;Pfdn2;Pfkfb3;Pfkfb4;Polr3a;Pou3f1;Pprc1;Psen2;Ptprs;Rab3il1;Rpl22;Rpusd4;Rrp8;Scyl1;Serbp1;Shmt2;Sirt2;Stmn1;Syt6;Tagln2;Trim46;Tspan4;Ubr4;Ubxn1;Usp4;Vldlr;Wee1;Ybx1;Ybx3;Zzz3
RFX1_02	http://www.broadinstitute.org/gsea/msigdb/cards/RFX1_02	0.2849036934024339	1.414427800319499	0.0032467532414825434	0.08878564448486	405	./Project_wg_result1568401860_GSEA/RFX1_02.png	123	18221;16443;58233;13498;228140;245038;18627;101612;74895;228983;78266;71116;15502;107932;66075;140781;233900;20741;27223;381290;14457;21828;15184;66592;50932;269610;268980;17886;71960;11769;20776;18750;54524;21827;20743;80297;13619;15444;69269;69684;56149;22630;268709;11426;16438;269116;235604;319195;60507;347722;68566;72552;22151;227541;11733;18125;109331;73710;16728;18810;73825;19229;23872;11928;13660;70020;207592;13518;216439;68703;100732;68770;103534;140579;57780;22278;15898;69072;80913;229534;545486;233890;208727;228550;56876;16440;30926;13497;76670;545192;232975;69727;14816;16981;56626;17764;17884;93877;54197;68519;215303;13829;52589;52163;70584;20742;270201;320707;50779;74117;59095;16980;73844;384783;57440;232987;268445;50997;64291;72349;80906;27984;66352	Aarsd1;Actr3;Agap1;Agap2;Ank1;Ankrd13b;Ankrd45;Ap1s1;Atn1;Atp1a1;Atp1a3;Atp2b3;Atp2b4;B9d2;Baiap3;Blzf1;Caly;Camk1;Camk1d;Camk1g;Camkv;Ccdc181;Cfap70;Chchd3;Chd4;Chd5;Dclk3;Dmtn;Dnaja1;Dnaja4;Drp2;Dst;Dusp3;Ebna1bp2;Efhd2;Ehd1;Ehd3;Elmo2;Eml1;Ets2;Fam107a;Fxyd6;Fxyd7;Gas7;Glrx3;Grasp;Grm1;Grwd1;Hdac4;Hdac5;Hpca;Hsdl1;Icam5;Ino80b;Irs2;Itpka;Itpr1;Itpr3;Itsn1;Kcnip2;Klhl18;L1cam;Lrrn2;Lrrn3;Macf1;Mapre3;Mgat4b;Mink1;Mpp2;Mtf1;Myh14;Myh4;Myh7;Myh9;Ncald;Nfasc;Nos1;Nsmf;Nudc;Osbpl1a;Osbpl2;Pak4;Pbxip1;Pcdhb6;Per2;Phc1;Phtf2;Plec;Poll;Ppp1r21;Prkca;Ptk2b;Pum2;Qtrt1;Rere;Rgs6;Rnf20;Rnf40;Rnf5;Rpl17;Scnm1;Sptb;Sptbn1;Sptbn2;Sptbn4;Stoml2;Strn;Stx18;Syt6;Tbc1d16;Thbs3;Thbs4;Tmie;Tnks1bp1;Trp53bp1;Tubb1;Tubb2a;Tubb2b;Usf1;Usp46;Ywhaq;Zfp687;Zfp768
MGGAAGTG_GABP_B	http://www.broadinstitute.org/gsea/msigdb/cards/MGGAAGTG_GABP_B	0.26297465854297136	1.3978744142219584	0	0.08886421254074395	990	./Project_wg_result1568401860_GSEA/MGGAAGTG_GABP_B.png	288	13433;12537;15516;15361;57317;233876;16574;70333;225896;621100;217207;19089;12048;15481;12330;21453;101206;234825;15519;12034;217715;53333;12468;56397;57741;18709;20084;72726;13198;19385;18627;16582;19246;101612;233833;21873;338371;70616;11465;224705;64340;16785;21761;108121;12913;72055;269585;18103;56613;50780;27967;70549;20681;106039;53890;22185;67065;213019;233900;269639;53324;20104;71901;235036;30853;97961;18124;66983;71764;28169;219158;20418;67023;16572;68299;23918;13875;53861;76497;26412;214552;12380;21953;240514;26941;224727;68147;19170;227292;229681;56191;13346;230737;56354;18475;81601;110379;22388;217449;319601;67948;403187;73430;56403;71702;21894;12648;193043;53817;56200;23991;211007;51799;16969;67480;69710;107071;16438;16886;51791;94062;109689;66973;56044;276770;16848;76900;66653;18797;347722;64383;13728;225020;72075;12856;16569;213582;70450;70625;15511;244219;320127;109331;238317;14133;14791;217692;238330;225115;70207;224897;73825;54126;67414;68262;237107;16150;16570;56529;56551;319984;105239;13654;216963;69721;332579;66286;69116;70233;30951;12804;216439;170731;18301;26431;18826;67235;68089;100732;12905;19411;27207;22027;103534;74326;233073;68776;140579;170768;245841;11767;18796;22278;69837;97287;69192;72056;74241;20665;52040;11867;20416;227612;54401;67803;19826;233890;12724;171504;67869;69047;69562;16440;233905;171212;211232;80281;12175;12331;22340;75909;18553;78428;94275;105446;16559;20353;103284;11461;66355;66383;15547;233805;22689;56626;66262;78246;17764;22646;72590;22323;58249;65102;67465;67755;216190;67847;16568;192197;19345;170439;277360;22320;66593;216869;21872;22130;233878;320795;114741;12292;16421;17169;67674;22631;69085;72567;15461;218811;234135;230676;76932;66320;216618;13681;171207;73847;83924;16772;19177;270198;229504;232944;73327;18710;14828;229584;320435	1810055G02Rik;Actb;Actg1;Agap1;Agap2;Agpat3;Agpat4;Ap1m1;Apobr;Appl2;Arap1;Arfip2;Arhgap4;Arhgef7;Arpc1b;Arpc4;Arrb1;Arrb2;Atp2c2;Bag6;Bcas3;Bcl2l1;Bclaf1;Bnip2;Brf2;C2cd2l;Cacna1s;Canx;Cap1;Card9;Cast;Cbx8;Ccar2;Ccdc85b;Cct7;Cd2bp2;Cd3eap;Cdc5l;Cdk11b;Cdk13;Cep164;Cfap36;Chd1;Cherp;Chpf;Cib1;Clcn2;Cntfr;Cox17;Cpne9;Cradd;Creb3;Ctdsp1;Cttnbp2nl;Cwc25;Dcun1d3;Ddit3;Ddx21;Ddx39b;Ddx47;Des;Dgki;Dhx16;Dhx38;Dhx8;Diablo;Dnajc7;Dnmt1;Dpp9;Egr2;Eif2b2;Eif4a1;Eif5a;Elmo2;Elmsan1;Elovl6;Emg1;Endov;Erf;Fam110a;Fam219a;Fbxo28;Fcna;Fez2;Fibp;Fxyd5;Galnt10;Gar1;Gga1;Git1;Git2;Gmpr;Gmpr2;Gnl2;Gnl3l;Gpr137b;Grwd1;Hirip3;Hmga1;Hnrnpr;Hras;Hsp90aa1;Hsp90ab1;Hsp90b1;Hspa1b;Hspa5;Hspa8;Ikbkb;Impdh2;Ing5;Irf2bpl;Iscu;Isg20l2;Itgb7;Itpr1;Itpr3;Jph4;Kat5;Kif17;Kif3a;Kif3b;Kif3c;Kif5a;Kif5c;Kifc3;Klhdc4;Lama1;Lcp1;Lfng;Limd2;Limk2;Maged1;Map4k2;Map9;Mapre3;Mark2;Mark3;Mark4;Med26;Mfn1;Mfn2;Mgat4b;Mlf2;Morf4l1;Morf4l2;Mrpl3;Mrps18b;Mtf1;Mtmr14;Nif3l1;Nkiras1;Nme2;Noc2l;Nol12;Nptx2;Nr4a3;Nsd3;Ogfr;Opa3;Pafah1b2;Paip2;Pcgf1;Pcsk6;Pdlim2;Per2;Pfkfb3;Pfkfb4;Phb2;Phf23;Pik3r2;Pik3r3;Pkn1;Plcb2;Plcb3;Pogz;Poll;Polr2h;Polr3d;Ppan;Ppme1;Ppp1r10;Ppp1r11;Ppp1r21;Pradc1;Prex1;Prkcsh;Psmb1;Psmb7;Ptpn1;Pym1;Rab5c;Rala;Ranbp1;Rarg;Rgs14;Rgs3;Rinl;Rnf20;Rnf40;Rnf44;Rnps1;Rpl27-ps3;Rps11;Rps18;Rps6;Rps6ka4;Rpsa;Rundc3a;Sart3;Sec11a;Sec11c;Sec13;Sec24c;Sema4c;Sez6l2;Sf3a1;Shc1;Shc3;Sipa1l1;Sirt2;Slc38a10;Slc9a3r1;Sncaip;Sox10;Sox8;Srsf4;Ssbp4;St7l;Sugp1;Supt16;Svil;Syncrip;Szt2;Taco1;Tada3;Taf11;Tbcc;Tcof1;Tjp1;Tjp2;Tln1;Tln2;Tmem208;Tnni2;Tnrc6a;Tomm40;Tor4a;Trappc12;Trim41;Trmt112;Trmt2a;Tro;Ttf1;Txn2;U2af1;U2af1l4;U2af2;Ubr4;Ubxn1;Unc13d;Use1;Usf1;Vamp8;Vasp;Vegfb;Vmp1;Vps52;Vps53;Wdr1;Wdr74;Ywhab;Ywhaz;Zbtb7a;Zc3h10;Zcchc9;Zfp105;Zfp27;Zfp3;Zfp512;Zfp646;Zfp653;Zfp668;Zfp768;Zfp830;Zfp974;Zkscan14;Zranb2;Zscan20
YYCATTCAWW_UNKNOWN	http://www.broadinstitute.org/gsea/msigdb/cards/YYCATTCAWW_UNKNOWN	0.29105482045847436	1.3990576057945658	0.004991680524140299	0.09015932149796616	299	./Project_wg_result1568401860_GSEA/YYCATTCAWW_UNKNOWN.png	94	20586;107392;53333;619605;22003;245038;19385;67155;50780;56323;140781;12914;12315;20254;14282;18124;14184;17886;71960;70350;320790;12709;12314;244059;233552;11764;55960;77407;100503659;59069;74246;12648;14360;20255;108083;235604;223918;67040;66498;18797;67160;19042;22359;227541;11733;244219;18452;233115;76574;17913;23872;13844;16907;11419;11910;22642;140703;18796;19085;14020;12443;13836;22194;233905;13497;240843;15170;18016;94352;15547;13842;69186;328949;17884;18451;215303;14629;22059;19345;52163;170439;12305;64930;16597;59024;19087;19088;109785;13205;16772;17912;16323;18027;54343	Ank1;Ap1b1;Asic1;Atf3;Atf7ip;Basp1;Brinp2;Brms1;Calm2;Calm3;Camk1;Camk1d;Camk1g;Camkv;Cbarp;Ccnd1;Chd1;Chd2;Chd7;Ckb;Crebbp;Dclk3;Dda1;Ddr1;Ddx17;Ddx3x;Dnajb5;Dpy19l3;Drp2;Ebag9;Eef1g;Elovl6;Emid1;Epha2;Epha8;Ephb2;Ets2;Evi5;Fgfr3;Fosb;Fyn;Gale;Gclc;Gdpd5;Inhba;Klf12;Lama1;Lmnb2;Loxl2;Mcc;Med12;Mfsd2a;Myh14;Myh4;Myh7;Myh9;Myo1b;Myo1c;Nf2;Nfia;Nr4a3;P4ha1;P4ha2;Pgm3;Pip4k2b;Plcb2;Plcb3;Ppm1a;Prkar1b;Prkar2a;Prkar2b;Ptpn6;Rab35;Rab5c;Ranbp1;Rgs3;Scg2;Scg3;Smarca2;Smarca4;Spryd3;Tmem256;Tomm40;Tpm1;Tpm3;Trmt2a;Trp53;Tsc1;Ube2e1;Vldlr;Zbtb17;Zcchc17;Zfp646;Zfp668
PAX4_01	http://www.broadinstitute.org/gsea/msigdb/cards/PAX4_01	0.2816396672739702	1.3925789034016847	0	0.09016470093242307	344	./Project_wg_result1568401860_GSEA/PAX4_01.png	99	230935;21429;56463;381677;99412;56334;30841;22003;13198;19385;18627;56613;26379;56323;53890;230789;227290;13016;73473;18124;13385;56695;20535;13430;14924;58208;15925;21923;68379;71752;245469;224727;227292;192285;50849;11764;59069;17762;56403;71059;504193;276770;67040;71722;108989;13197;18190;66411;320127;217826;12804;80890;77040;100732;230721;18515;74326;68776;11845;224640;67619;387609;54401;76441;103806;380768;16594;171212;26562;268935;15407;76901;11461;18016;66383;13017;15547;20815;78246;69186;19270;20907;217893;19647;20130;213498;73047;12292;22631;69085;234577;319740;140484;72306;81840;20740;13205;13681;18991	Aamp;Actb;Ap1b1;Arf6;Arhgef11;Atg16l1;Bag6;Bcl11b;Cacna1s;Camk2n2;Ccdc177;Cic;Ciz1;Cntfr;Cpne2;Ctbp1;Ctbp2;Ctdsp1;Daam2;Ddit3;Ddx17;Ddx3x;Dgki;Dlg4;Dnajb5;Dnajc11;Dnm2;Eif4a1;Eif5a;Esrra;Fam76a;Gadd45a;Galnt10;Golga2;Gtf3c2;Hexim2;Hnrnpr;Hoxb1;Ide;Iscu;Iws1;Jade2;Kcnk13;Kdm2b;Klc2;Lemd2;Magi1;Maml1;Mapre3;Mapt;Ncdn;Nf2;Nob1;Npcd;Nr4a3;Nrxn2;Pabpc4;Pacs2;Pbx2;Pdzd4;Per2;Phf21a;Phf23;Pnkd;Pofut1;Pou3f1;Ptprg;Ranbp1;Rbbp6;Rnf10;Rps6ka4;Rras;Sart3;Scube3;Slc4a2;Snd1;Sorcs2;Sptan1;Srpk1;Stx1a;Syncrip;Taf11;Tbcb;Tmed2;Tmem256;Tnc;Tpm1;Tpm3;Tpr;Trim2;Trmt2a;Ubtf;Vgf;Ywhab;Ywhaz;Zcchc9;Zfp777;Zfyve27;Zhx2
COUP_01	http://www.broadinstitute.org/gsea/msigdb/cards/COUP_01	0.29140888702597423	1.4103699594961323	0.0031007751889910464	0.09033444421275418	298	./Project_wg_result1568401860_GSEA/COUP_01.png	90	102122;13435;66656;57317;330177;19089;12034;13191;20637;22003;14433;54214;70673;54196;68436;78783;27223;66592;320678;18124;14184;381921;68188;80752;69202;11911;107338;269881;21953;268936;14229;319278;11764;11674;59069;69269;11426;71795;217125;71722;243300;13728;240057;14791;21770;18810;78317;27398;54126;116848;22339;13518;81910;70025;319651;18971;223770;246198;20416;64075;13497;16594;26562;225849;67538;18761;56445;21853;22059;105833;19647;330836;70584;74148;213550;26403;230676;75732;80509;58178;81840;18187;232944;72349;27279;13194;14979;56349;18654;243914	A230050P20Rik;Acot7;Aldoa;Ap1b1;Arhgef7;Atf4;Baz2a;Brd1;Brpf1;Brpf3;Ccdc65;Ccdc88b;Cic;Cluh;Dctn1;Ddb1;Dis3l;Dnaja2;Dnmt3a;Drp2;Dst;Dusp3;Eef1d;Emg1;Fam192a;Fam20c;Fgfr3;Fkbp5;Gapdh;Gbf1;Golga4;H2-Ke6;Iffo1;Iqcd;Klc2;Lgi4;Macf1;Map3k10;Map3k11;Mark2;Mark4;Med8;Mllt6;Mrpl2;Ncdn;Net1;Nr4a3;Nrp2;Nyap1;Pabpn1;Pak4;Pgf;Phb2;Pitpnc1;Plec;Pold1;Ppp2r5b;Ppp2r5d;Prdm16;Prkcq;Prkcsh;Ptms;Rbbp6;Rpl34;Rrbp1;Samd14;Scnm1;Shc1;Slc7a6;Smoc1;Snrnp70;Sorcs1;Sorcs2;Srsf4;Stoml2;Sympk;Syngap1;Szt2;Taok2;Taok3;Timeless;Tnfrsf12a;Tnni2;Tpm1;Tpm3;Trp53;Trp53bp1;Usp37;Vegfa;Zswim3
GGCNRNWCTTYS_UNKNOWN	http://www.broadinstitute.org/gsea/msigdb/cards/GGCNRNWCTTYS_UNKNOWN	0.32982570535016287	1.40340852292955	0.019748653465442273	0.0913142531405537	101	./Project_wg_result1568401860_GSEA/GGCNRNWCTTYS_UNKNOWN.png	41	56463;12330;58233;68077;27225;15502;228998;56613;14184;76808;223691;11564;107686;18475;108083;70238;238330;277432;110784;140579;217119;14712;103284;233204;30957;78829;233781;78912;56445;17274;11973;76932;13681;14356;68427;209224;20111;66530;17997;12745;69780	Adsl;Arfgap1;Arfip2;Atp6v1e1;Canx;Clgn;Ddx24;Dnaja1;Dnaja2;Dnaja4;Eif3l;Eif4a1;Elmo2;Enox2;Fgfr3;Gnpat;Irf2bpl;Mapk8ip3;Nedd1;Nop53;Nr3c2;Pafah1b2;Pip4k2b;Rab8a;Rnf168;Rpl18a;Rps6ka1;Rps6ka4;Slc39a13;Smap2;Snd1;Snrpd2;Sp2;Tbc1d17;Timm10b;Tsc22d4;Ubxn6;Vstm2l;Xylt1;Xylt2;Zc3h10
