,Activity Wheel Software from Lafayette Instrument Company.,,,,,,,,,,,
,Version 10.2.2966.20953,,,,,,,,,,,
,Experiment Setup:,,,,,,,,,,,
,Connected Hardware:,,,,,,,,,,,
,,USB Interface REV 1 [1],,,,,,,,,,
,     Experiment Name: SaccharinPrefG2W4,,,,,,,,,,,
,     Experiment Length: 1 Hour,,,,,,,,,,,
,     Download Interval(Active Cycle): 30 Seconds,,,,,,,,,,,
,     Date Format: M/d/yyyy,,,,,,,,,,,
,     Time Format: H:mm:ss,,,,,,,,,,,
,     Start Time: 10/16/2017 14:02:08,,,,,,,,,,,
,     Stop Time: ~10/16/2017 15:02:08,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12
Counter/Animal ID, Ri9_H, Ri9_S, Ri10_H, Ri10_S, Vi11_S, Vi11_H, Vi12_S, Vi12_H, Di9_S, Di9_H, Di10_S, Di10_H
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat
,,,,,,,,,,,,
,,,,,,,,,,,,
 10/16/2017 14:02:08,,,,,,,,,,,,
Total Counts,88,3407,23,2119,42,29,1233,243,1767,49,2536,87
,,,,,,,,,,,,
 14:32:39,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,12,0,0,0,148,0
Total Counts,88,3407,23,2119,42,29,1245,243,1767,49,2684,87
,,,,,,,,,,,,
 14:33:09,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,1,0,0,70,0
Total Counts,88,3407,23,2119,42,29,1245,244,1767,49,2754,87
,,,,,,,,,,,,
 14:33:39,,,,,,,,,,,,
Interval Count,0,1,0,0,0,0,48,7,0,0,0,0
Total Counts,88,3408,23,2119,42,29,1293,251,1767,49,2754,87
,,,,,,,,,,,,
 14:34:09,,,,,,,,,,,,
Interval Count,0,0,0,0,0,11,100,0,0,0,89,0
Total Counts,88,3408,23,2119,42,40,1393,251,1767,49,2843,87
,,,,,,,,,,,,
 14:34:39,,,,,,,,,,,,
Interval Count,7,82,0,0,0,0,0,0,0,0,0,0
Total Counts,95,3490,23,2119,42,40,1393,251,1767,49,2843,87
,,,,,,,,,,,,
 14:35:09,,,,,,,,,,,,
Interval Count,0,0,0,3,0,0,0,2,0,0,0,0
Total Counts,95,3490,23,2122,42,40,1393,253,1767,49,2843,87
,,,,,,,,,,,,
 14:35:39,,,,,,,,,,,,
Interval Count,0,42,0,0,0,95,0,0,0,0,0,0
Total Counts,95,3532,23,2122,42,135,1393,253,1767,49,2843,87
,,,,,,,,,,,,
 14:36:09,,,,,,,,,,,,
Interval Count,0,16,0,0,0,194,0,0,0,0,0,0
Total Counts,95,3548,23,2122,42,329,1393,253,1767,49,2843,87
,,,,,,,,,,,,
 14:36:39,,,,,,,,,,,,
Interval Count,0,1,0,0,144,1,49,0,1,4,0,0
Total Counts,95,3549,23,2122,186,330,1442,253,1768,53,2843,87
,,,,,,,,,,,,
 14:37:09,,,,,,,,,,,,
Interval Count,0,1,0,0,18,0,64,0,0,0,0,0
Total Counts,95,3550,23,2122,204,330,1506,253,1768,53,2843,87
,,,,,,,,,,,,
 14:37:39,,,,,,,,,,,,
Interval Count,0,0,0,0,26,0,3,0,0,5,1,0
Total Counts,95,3550,23,2122,230,330,1509,253,1768,58,2844,87
,,,,,,,,,,,,
 14:38:09,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,6
Total Counts,95,3550,23,2122,230,330,1509,253,1768,58,2844,93
,,,,,,,,,,,,
 14:38:39,,,,,,,,,,,,
Interval Count,1,1,0,0,27,0,0,0,0,0,0,0
Total Counts,96,3551,23,2122,257,330,1509,253,1768,58,2844,93
,,,,,,,,,,,,
 14:39:09,,,,,,,,,,,,
Interval Count,0,10,0,0,0,189,0,1,0,0,1,0
Total Counts,96,3561,23,2122,257,519,1509,254,1768,58,2845,93
,,,,,,,,,,,,
 14:39:39,,,,,,,,,,,,
Interval Count,0,0,0,70,6,36,0,0,0,0,0,0
Total Counts,96,3561,23,2192,263,555,1509,254,1768,58,2845,93
,,,,,,,,,,,,
 14:40:09,,,,,,,,,,,,
Interval Count,0,137,0,61,0,0,0,0,0,0,0,0
Total Counts,96,3698,23,2253,263,555,1509,254,1768,58,2845,93
,,,,,,,,,,,,
 14:40:39,,,,,,,,,,,,
Interval Count,1,54,0,0,0,0,0,0,0,0,115,0
Total Counts,97,3752,23,2253,263,555,1509,254,1768,58,2960,93
,,,,,,,,,,,,
 14:41:09,,,,,,,,,,,,
Interval Count,0,25,0,0,0,0,1,0,0,0,13,0
Total Counts,97,3777,23,2253,263,555,1510,254,1768,58,2973,93
,,,,,,,,,,,,
 14:41:39,,,,,,,,,,,,
Interval Count,0,86,0,0,0,0,0,0,0,0,148,0
Total Counts,97,3863,23,2253,263,555,1510,254,1768,58,3121,93
,,,,,,,,,,,,
 14:42:09,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,97,3863,23,2253,263,555,1510,254,1768,58,3121,93
